age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
45,blue-collar,divorced,primary,no,1805,no,no,cellular,7,jul,758,1,-1,0,unknown
46,management,married,tertiary,no,349,no,no,cellular,15,feb,295,2,616,1,failure
28,services,single,secondary,no,0,no,no,cellular,2,feb,188,1,206,2,other
31,unemployed,single,secondary,no,209,yes,no,cellular,6,may,193,1,-1,0,unknown
52,self-employed,married,secondary,no,-163,yes,no,cellular,20,aug,138,2,-1,0,unknown
43,entrepreneur,married,secondary,no,3862,yes,no,unknown,3,jun,102,1,-1,0,unknown
57,retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown
42,management,divorced,secondary,no,117,yes,no,unknown,9,may,105,1,-1,0,unknown
41,blue-collar,married,primary,no,246,no,no,unknown,19,jun,683,3,-1,0,unknown
41,management,single,tertiary,no,275,yes,no,cellular,18,nov,82,2,-1,0,unknown
35,blue-collar,married,secondary,no,247,yes,yes,cellular,13,may,114,1,352,5,failure
53,blue-collar,married,secondary,no,6112,no,no,cellular,30,apr,211,1,86,1,success
37,services,married,secondary,no,466,yes,yes,cellular,25,may,377,1,-1,0,unknown
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,unknown
27,unemployed,married,secondary,no,1167,no,no,cellular,29,jan,394,1,-1,0,unknown
47,management,divorced,tertiary,no,94,yes,no,cellular,31,jul,9,19,-1,0,unknown
54,blue-collar,married,secondary,no,887,yes,no,unknown,19,may,133,1,-1,0,unknown
29,services,married,secondary,no,-753,yes,yes,unknown,23,may,98,1,-1,0,unknown
40,technician,single,tertiary,no,1175,no,no,cellular,14,apr,184,1,-1,0,unknown
35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure
47,self-employed,married,secondary,no,523,no,no,unknown,20,jul,7,1,-1,0,unknown
42,management,married,tertiary,no,27696,no,no,cellular,12,may,176,2,89,5,success
50,management,married,tertiary,no,511,yes,no,cellular,5,aug,36,1,-1,0,unknown
47,entrepreneur,married,secondary,no,583,yes,no,cellular,2,feb,495,1,258,2,failure
45,blue-collar,married,primary,no,2433,no,no,cellular,6,aug,133,2,-1,0,unknown
27,services,single,tertiary,no,536,yes,no,cellular,11,may,105,3,-1,0,unknown
49,admin.,divorced,secondary,no,560,yes,no,cellular,25,jul,85,3,-1,0,unknown
27,blue-collar,single,tertiary,no,1372,no,no,cellular,21,jul,230,1,-1,0,unknown
53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure
25,blue-collar,single,secondary,no,217,yes,no,cellular,18,may,504,1,-1,0,unknown
47,unknown,married,unknown,no,750,no,no,unknown,6,jun,188,1,-1,0,unknown
35,management,married,tertiary,no,93,no,no,cellular,4,may,198,2,88,1,other
47,unemployed,married,secondary,no,1108,no,no,cellular,8,aug,169,2,-1,0,unknown
25,blue-collar,married,primary,yes,-589,yes,no,unknown,3,jun,233,1,-1,0,unknown
47,services,married,secondary,no,-835,yes,yes,unknown,25,jun,231,1,-1,0,unknown
45,admin.,married,secondary,no,2556,no,no,telephone,26,jan,196,2,-1,0,unknown
31,management,single,tertiary,no,-446,no,no,cellular,19,aug,156,4,-1,0,unknown
49,management,divorced,tertiary,no,557,yes,no,cellular,29,jan,145,1,223,5,failure
51,self-employed,married,primary,no,106,yes,no,telephone,31,jul,240,2,-1,0,unknown
60,retired,married,secondary,no,3570,no,no,telephone,28,jul,112,2,-1,0,unknown
59,retired,divorced,primary,no,40,no,no,unknown,6,jun,108,1,-1,0,unknown
50,management,married,tertiary,no,1477,yes,no,cellular,18,nov,283,2,-1,0,unknown
34,technician,divorced,secondary,no,347,no,no,cellular,29,aug,15,14,-1,0,unknown
30,management,single,tertiary,no,19796,no,no,cellular,20,nov,41,1,-1,0,unknown
44,technician,married,tertiary,no,1707,no,no,cellular,8,aug,406,3,-1,0,unknown
43,admin.,married,secondary,no,378,no,no,cellular,30,jul,782,8,-1,0,unknown
52,entrepreneur,divorced,tertiary,no,81,yes,no,unknown,19,may,214,3,-1,0,unknown
56,technician,divorced,secondary,no,0,no,no,cellular,26,aug,471,8,-1,0,unknown
31,blue-collar,single,tertiary,no,761,no,no,telephone,18,nov,514,2,-1,0,unknown
27,technician,single,secondary,no,639,yes,no,cellular,16,apr,119,1,314,5,success
50,management,married,tertiary,no,1597,no,no,cellular,19,nov,374,2,-1,0,unknown
32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67,1,-1,0,unknown
36,management,married,tertiary,no,255,no,no,cellular,25,aug,242,6,95,4,success
31,blue-collar,married,secondary,no,213,yes,no,unknown,20,may,74,2,-1,0,unknown
38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,other
41,services,married,secondary,no,115,yes,yes,cellular,19,nov,299,2,-1,0,unknown
38,blue-collar,single,secondary,no,3054,no,no,unknown,20,jun,24,11,-1,0,unknown
50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,-1,0,unknown
30,services,married,secondary,no,-95,yes,yes,unknown,26,may,306,3,-1,0,unknown
29,management,married,secondary,no,231,no,no,cellular,30,apr,80,1,-1,0,unknown
33,technician,single,tertiary,no,0,no,no,cellular,28,aug,56,2,-1,0,unknown
49,management,married,secondary,no,27,yes,no,cellular,24,jul,63,2,-1,0,unknown
35,entrepreneur,single,tertiary,no,16,no,no,cellular,17,nov,158,2,-1,0,unknown
38,admin.,single,secondary,no,4023,no,no,unknown,11,jun,339,2,-1,0,unknown
22,services,single,secondary,no,129,no,no,cellular,15,apr,218,2,181,1,success
42,admin.,divorced,secondary,no,1811,yes,no,unknown,14,may,150,1,-1,0,unknown
60,management,divorced,primary,no,2694,no,no,telephone,6,jul,295,1,-1,0,unknown
32,blue-collar,married,secondary,no,1148,yes,no,cellular,20,apr,121,1,-1,0,unknown
54,management,married,tertiary,no,154,no,no,unknown,9,may,155,3,-1,0,unknown
25,management,married,tertiary,no,127,yes,no,cellular,18,may,695,2,-1,0,unknown
36,technician,single,tertiary,no,0,no,no,unknown,17,jun,153,4,-1,0,unknown
49,blue-collar,married,secondary,no,1743,no,no,unknown,18,jun,68,1,-1,0,unknown
60,admin.,married,secondary,no,12980,no,no,cellular,3,sep,177,2,182,1,success
57,entrepreneur,married,unknown,no,657,no,no,unknown,12,jun,344,1,-1,0,unknown
32,technician,married,secondary,no,95,no,yes,cellular,18,jul,308,2,-1,0,unknown
58,retired,divorced,unknown,no,5920,yes,no,cellular,21,nov,96,1,121,1,failure
32,admin.,single,secondary,no,10218,yes,no,cellular,19,nov,149,2,-1,0,unknown
34,services,single,secondary,no,1758,yes,no,cellular,6,feb,14,8,-1,0,unknown
48,blue-collar,single,secondary,no,580,yes,no,unknown,12,jun,185,2,-1,0,unknown
46,technician,married,tertiary,no,-582,yes,no,cellular,5,may,245,4,354,9,other
33,blue-collar,married,primary,no,3512,yes,no,unknown,20,may,697,2,-1,0,unknown
40,services,single,secondary,no,464,yes,yes,unknown,19,may,183,7,-1,0,unknown
40,unemployed,single,secondary,no,11,yes,no,unknown,6,may,43,1,-1,0,unknown
50,self-employed,married,tertiary,no,4012,no,no,cellular,19,nov,690,3,-1,0,unknown
55,blue-collar,divorced,secondary,no,-152,yes,no,cellular,7,may,36,3,-1,0,unknown
31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure
36,services,married,secondary,no,5024,no,no,unknown,21,may,139,1,-1,0,unknown
54,admin.,single,secondary,no,1178,yes,no,telephone,3,feb,41,6,264,2,failure
29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown
29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,unknown
51,management,married,tertiary,no,-516,yes,no,cellular,18,nov,120,2,187,2,failure
40,management,married,tertiary,no,0,yes,no,cellular,28,jul,52,11,-1,0,unknown
50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown
35,housemaid,married,tertiary,no,2880,no,no,cellular,29,jan,42,1,-1,0,unknown
50,management,married,tertiary,yes,161,no,yes,cellular,18,jul,642,1,-1,0,unknown
29,admin.,divorced,secondary,no,589,yes,no,telephone,16,apr,262,6,316,1,other
46,admin.,divorced,secondary,no,-637,yes,no,cellular,8,may,218,1,172,1,failure
56,blue-collar,married,primary,no,828,yes,no,cellular,14,may,214,1,349,1,failure
25,management,married,tertiary,no,51,yes,no,cellular,18,jul,127,4,-1,0,unknown
37,blue-collar,married,secondary,no,16,yes,no,unknown,7,may,250,1,-1,0,unknown
51,technician,married,secondary,no,0,yes,no,cellular,17,nov,70,1,-1,0,unknown
20,student,single,secondary,no,502,no,no,cellular,30,apr,261,1,-1,0,unknown
47,services,married,primary,no,675,no,no,cellular,7,aug,152,2,-1,0,unknown
40,admin.,married,secondary,no,1313,yes,no,cellular,4,may,171,4,-1,0,unknown
35,management,married,secondary,no,4135,yes,no,cellular,12,may,106,4,-1,0,unknown
62,unknown,married,secondary,no,367,no,no,telephone,2,mar,139,5,-1,0,unknown
31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,nov,133,2,180,1,other
54,blue-collar,married,primary,no,0,no,no,cellular,18,aug,144,2,-1,0,unknown
49,technician,married,unknown,no,323,yes,no,cellular,18,nov,41,2,-1,0,unknown
32,management,single,tertiary,no,470,no,no,cellular,19,aug,286,2,-1,0,unknown
29,technician,married,secondary,no,1599,yes,no,cellular,28,oct,95,1,112,2,failure
32,management,single,tertiary,no,2983,yes,no,cellular,12,oct,268,1,102,1,failure
43,admin.,single,secondary,no,-495,yes,yes,unknown,23,may,131,1,-1,0,unknown
58,self-employed,married,tertiary,no,1636,no,no,cellular,15,apr,187,1,-1,0,unknown
31,blue-collar,married,secondary,no,1017,yes,no,unknown,29,may,514,3,-1,0,unknown
46,blue-collar,married,secondary,no,4007,no,no,cellular,3,feb,380,5,217,5,other
55,management,married,unknown,yes,-171,yes,no,unknown,15,may,30,2,-1,0,unknown
40,technician,married,secondary,no,694,yes,no,cellular,3,jun,431,2,119,9,failure
41,unemployed,married,secondary,no,2081,yes,no,cellular,3,feb,53,3,-1,0,unknown
59,management,married,primary,no,252,yes,yes,unknown,26,may,103,2,-1,0,unknown
50,blue-collar,married,secondary,no,3436,yes,yes,cellular,30,jul,182,4,-1,0,unknown
69,management,married,secondary,no,4,no,no,cellular,23,oct,114,4,-1,0,unknown
35,management,married,tertiary,no,12256,yes,no,cellular,19,nov,308,4,-1,0,unknown
24,student,single,tertiary,no,235,no,no,cellular,9,feb,98,1,92,1,success
25,student,married,tertiary,no,0,yes,no,cellular,9,jul,160,1,-1,0,unknown
30,unemployed,married,tertiary,no,4696,yes,no,cellular,25,jul,172,1,-1,0,unknown
40,self-employed,single,tertiary,no,819,no,no,cellular,30,jul,100,3,-1,0,unknown
41,blue-collar,married,primary,no,-204,yes,yes,unknown,6,jun,42,1,-1,0,unknown
44,management,divorced,tertiary,no,0,yes,yes,cellular,5,may,297,2,167,1,failure
55,unknown,married,primary,no,2074,no,no,unknown,20,jun,19,4,-1,0,unknown
31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure
36,services,married,secondary,no,1024,yes,no,unknown,18,jun,111,2,-1,0,unknown
36,student,single,secondary,no,904,no,no,telephone,5,feb,36,9,8,13,other
33,blue-collar,single,secondary,no,-84,no,no,cellular,10,jul,506,3,-1,0,unknown
34,management,married,tertiary,no,630,no,no,cellular,28,aug,54,8,-1,0,unknown
54,entrepreneur,married,tertiary,no,0,no,no,cellular,30,jul,250,5,-1,0,unknown
62,retired,married,secondary,no,243,no,no,cellular,25,jan,117,1,280,1,success
46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure
50,management,married,tertiary,no,24,no,no,cellular,20,aug,157,1,-1,0,unknown
43,housemaid,married,primary,no,1283,no,no,cellular,5,aug,448,1,-1,0,unknown
49,technician,divorced,secondary,no,7,yes,yes,cellular,17,nov,50,1,-1,0,unknown
45,blue-collar,married,primary,no,302,yes,no,telephone,15,may,258,3,-1,0,unknown
22,student,single,tertiary,no,1161,no,yes,cellular,16,jun,119,1,-1,0,unknown
59,blue-collar,divorced,primary,no,1228,no,yes,cellular,16,jul,57,3,-1,0,unknown
37,technician,single,secondary,no,435,yes,no,unknown,26,may,210,1,-1,0,unknown
35,management,married,tertiary,no,267,yes,no,unknown,7,may,192,1,-1,0,unknown
37,management,married,secondary,no,10,no,yes,cellular,2,feb,164,1,250,2,failure
27,technician,married,secondary,no,1103,no,no,unknown,4,jun,123,1,-1,0,unknown
31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,2,success
38,blue-collar,single,secondary,no,0,no,no,cellular,27,jan,240,1,92,4,success
43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success
62,retired,married,primary,no,1515,yes,no,cellular,19,oct,131,1,187,2,failure
28,admin.,single,secondary,no,261,yes,yes,cellular,9,sep,259,2,98,4,success
52,management,married,primary,no,324,no,no,cellular,9,jul,81,1,-1,0,unknown
48,entrepreneur,married,secondary,no,4037,no,no,unknown,6,jun,23,1,-1,0,unknown
39,technician,single,secondary,no,3,yes,yes,cellular,10,jul,102,9,-1,0,unknown
29,technician,single,tertiary,no,262,yes,yes,cellular,29,jul,510,9,-1,0,unknown
53,management,married,tertiary,no,6525,yes,no,unknown,2,jun,73,3,-1,0,unknown
31,housemaid,married,tertiary,no,0,no,no,unknown,28,aug,12,15,-1,0,unknown
32,technician,single,unknown,no,317,yes,no,unknown,21,may,394,2,-1,0,unknown
36,self-employed,single,tertiary,no,1923,no,no,unknown,19,jun,219,1,-1,0,unknown
57,management,divorced,unknown,no,854,no,no,cellular,6,oct,480,1,40,5,success
38,services,married,secondary,no,393,no,no,unknown,18,jun,90,3,-1,0,unknown
34,admin.,married,tertiary,no,79,yes,no,cellular,8,nov,120,2,95,6,success
56,self-employed,divorced,primary,no,97,no,yes,telephone,17,nov,215,1,-1,0,unknown
57,technician,married,primary,no,19,yes,no,cellular,23,jul,158,1,-1,0,unknown
24,blue-collar,married,secondary,no,32,no,no,unknown,13,may,264,3,-1,0,unknown
32,blue-collar,married,secondary,no,222,yes,no,cellular,11,may,298,2,-1,0,unknown
38,housemaid,married,secondary,no,1508,no,yes,cellular,8,jul,306,2,-1,0,unknown
33,admin.,single,secondary,no,422,yes,no,cellular,12,may,235,2,361,2,failure
51,blue-collar,divorced,secondary,no,44,no,no,unknown,21,may,137,2,-1,0,unknown
32,management,married,tertiary,no,4307,yes,no,unknown,28,may,91,3,-1,0,unknown
34,technician,single,secondary,no,705,yes,yes,unknown,19,may,1203,3,-1,0,unknown
35,services,divorced,secondary,no,67,yes,no,cellular,5,may,192,2,-1,0,unknown
26,services,married,secondary,no,77,yes,no,cellular,15,may,619,1,340,4,failure
60,blue-collar,married,unknown,no,3563,no,no,cellular,13,aug,159,2,-1,0,unknown
30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,0,unknown
64,retired,married,secondary,no,1220,no,no,cellular,7,dec,138,1,-1,0,unknown
57,services,single,secondary,no,2236,yes,no,telephone,20,nov,51,8,190,2,failure
42,blue-collar,married,secondary,no,314,yes,yes,unknown,16,may,269,2,-1,0,unknown
30,management,single,tertiary,no,4896,no,no,cellular,19,nov,132,1,-1,0,unknown
62,retired,married,secondary,no,13,no,no,telephone,28,aug,36,1,-1,0,unknown
42,blue-collar,married,secondary,no,193,yes,no,unknown,17,jun,171,1,-1,0,unknown
52,technician,married,tertiary,no,646,yes,no,cellular,20,apr,220,1,-1,0,unknown
40,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,354,2,169,1,failure
37,housemaid,single,primary,no,0,no,no,cellular,28,jan,399,1,-1,0,unknown
50,technician,married,secondary,no,0,no,no,telephone,22,aug,295,5,-1,0,unknown
70,retired,married,primary,no,579,no,no,cellular,11,feb,82,2,181,1,failure
36,services,single,secondary,no,-253,yes,no,cellular,14,apr,1073,1,-1,0,unknown
42,blue-collar,married,unknown,no,1260,yes,no,unknown,14,may,79,3,-1,0,unknown
57,management,married,tertiary,no,1016,no,no,telephone,10,dec,208,1,-1,0,unknown
30,technician,single,secondary,no,281,no,no,cellular,12,aug,105,2,-1,0,unknown
33,technician,married,secondary,no,318,yes,no,cellular,14,may,108,4,342,14,other
29,admin.,married,secondary,no,7707,yes,no,cellular,29,apr,961,2,334,2,failure
47,housemaid,divorced,secondary,no,1361,no,no,cellular,19,aug,59,3,-1,0,unknown
55,management,single,secondary,no,220,yes,no,unknown,6,may,328,2,-1,0,unknown
29,student,single,secondary,no,48,no,no,cellular,26,feb,51,1,-1,0,unknown
28,management,single,tertiary,no,0,yes,no,unknown,27,may,290,1,-1,0,unknown
24,student,single,primary,no,474,no,no,cellular,12,aug,249,1,104,1,success
54,blue-collar,married,primary,no,0,yes,no,cellular,12,may,77,4,341,2,failure
42,unemployed,married,primary,no,259,yes,no,unknown,15,may,155,6,-1,0,unknown
41,admin.,divorced,tertiary,no,861,yes,no,cellular,31,jul,108,13,-1,0,unknown
41,blue-collar,divorced,primary,no,320,yes,no,cellular,2,feb,844,2,252,1,failure
23,admin.,married,secondary,no,349,yes,no,cellular,18,may,108,1,-1,0,unknown
44,management,married,tertiary,no,17,yes,no,unknown,6,may,352,2,-1,0,unknown
51,admin.,married,secondary,no,241,no,no,cellular,7,dec,308,2,-1,0,unknown
31,blue-collar,single,primary,no,71,yes,no,cellular,20,apr,185,3,336,6,failure
52,services,married,primary,no,911,no,no,unknown,20,jun,29,2,-1,0,unknown
58,technician,married,secondary,no,950,yes,no,cellular,8,may,49,1,303,1,failure
74,retired,married,tertiary,no,2575,no,no,cellular,25,jan,172,2,161,1,failure
49,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown
35,blue-collar,divorced,secondary,no,0,yes,no,unknown,20,may,1205,1,-1,0,unknown
54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown
38,unemployed,married,secondary,no,565,yes,no,unknown,20,may,153,2,-1,0,unknown
56,retired,married,primary,no,3149,no,no,cellular,7,aug,142,3,-1,0,unknown
41,admin.,single,secondary,no,219,yes,no,cellular,28,jan,119,1,268,1,other
49,entrepreneur,married,secondary,no,687,no,no,cellular,18,aug,65,6,-1,0,unknown
58,technician,married,secondary,no,786,yes,no,unknown,7,may,165,3,-1,0,unknown
28,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,166,1,-1,0,unknown
35,management,married,tertiary,no,126,no,yes,cellular,7,jul,371,2,-1,0,unknown
38,technician,married,secondary,no,201,yes,no,cellular,2,feb,43,1,-1,0,unknown
29,blue-collar,married,secondary,no,1238,yes,no,cellular,20,apr,478,1,341,1,failure
57,retired,married,primary,no,1335,no,no,cellular,19,nov,902,2,-1,0,unknown
55,management,married,tertiary,no,1402,yes,no,cellular,17,nov,66,1,-1,0,unknown
47,blue-collar,married,unknown,no,496,no,yes,cellular,16,jul,151,4,-1,0,unknown
32,blue-collar,single,secondary,no,75,yes,no,cellular,15,may,127,1,-1,0,unknown
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,21,nov,110,2,185,1,failure
45,technician,single,tertiary,no,4537,yes,no,unknown,16,may,337,2,-1,0,unknown
29,self-employed,married,secondary,no,123,no,yes,cellular,21,apr,158,2,181,1,success
45,management,married,secondary,no,1546,no,no,telephone,21,nov,171,2,-1,0,unknown
42,management,married,tertiary,no,1680,yes,no,unknown,6,may,765,1,-1,0,unknown
37,blue-collar,married,primary,no,20,no,yes,telephone,15,jul,469,4,-1,0,unknown
50,technician,married,secondary,no,1518,no,yes,cellular,31,jul,321,2,-1,0,unknown
33,blue-collar,single,primary,no,611,no,no,telephone,16,sep,390,2,-1,0,unknown
33,blue-collar,single,secondary,no,185,yes,no,cellular,13,may,298,1,-1,0,unknown
33,management,single,secondary,no,1558,yes,no,cellular,17,apr,97,1,-1,0,unknown
30,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,unknown
32,technician,single,secondary,no,930,yes,no,unknown,21,may,122,1,-1,0,unknown
34,management,single,tertiary,no,340,yes,no,unknown,3,jun,633,28,-1,0,unknown
