age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
28,technician,married,tertiary,no,739,yes,no,cellular,21,jul,316,1,-1,0,unknown
37,technician,single,tertiary,no,5122,yes,no,unknown,20,may,396,1,-1,0,unknown
34,management,married,tertiary,no,0,yes,no,telephone,24,jul,60,1,-1,0,unknown
51,unemployed,divorced,secondary,no,370,no,no,unknown,9,may,167,1,-1,0,unknown
56,housemaid,married,tertiary,no,1922,yes,no,cellular,24,jul,247,2,-1,0,unknown
40,blue-collar,married,secondary,no,718,yes,yes,telephone,13,nov,72,1,-1,0,unknown
28,admin.,married,secondary,no,9779,yes,yes,unknown,28,may,480,2,-1,0,unknown
27,technician,single,tertiary,no,0,yes,no,unknown,5,may,400,1,-1,0,unknown
47,blue-collar,married,unknown,no,30,no,yes,cellular,23,jul,498,2,-1,0,unknown
53,management,divorced,tertiary,no,253,no,no,cellular,27,aug,202,6,-1,0,unknown
27,services,single,secondary,no,-20,no,no,unknown,16,may,757,6,-1,0,unknown
36,management,married,primary,no,5427,no,no,unknown,12,jun,398,1,-1,0,unknown
58,management,divorced,tertiary,no,1257,no,no,cellular,5,aug,1536,1,-1,0,unknown
40,management,married,tertiary,no,0,no,no,cellular,11,may,41,1,-1,0,unknown
36,technician,married,secondary,no,5611,yes,no,unknown,8,may,39,1,-1,0,unknown
51,entrepreneur,married,unknown,no,2396,yes,no,cellular,6,may,241,2,-1,0,unknown
53,technician,divorced,secondary,no,45,no,no,unknown,28,may,171,6,-1,0,unknown
54,retired,married,secondary,no,153,yes,yes,unknown,26,may,74,1,-1,0,unknown
46,self-employed,married,primary,no,5442,yes,no,cellular,18,jul,115,4,-1,0,unknown
49,retired,divorced,secondary,no,-268,yes,no,cellular,6,feb,42,2,206,5,failure
35,services,married,secondary,no,1659,yes,no,cellular,3,feb,149,3,215,1,failure
58,retired,married,primary,no,196,yes,no,unknown,19,may,35,1,-1,0,unknown
31,management,single,tertiary,no,347,yes,no,cellular,27,aug,59,6,-1,0,unknown
18,student,single,unknown,no,35,no,no,telephone,21,aug,104,2,-1,0,unknown
36,blue-collar,married,primary,no,199,yes,no,unknown,12,may,165,4,-1,0,unknown
34,management,married,tertiary,no,7384,no,no,cellular,21,nov,69,2,-1,0,unknown
32,services,single,secondary,no,81,yes,no,unknown,7,may,126,5,-1,0,unknown
35,technician,single,secondary,no,1467,yes,yes,cellular,7,may,381,1,-1,0,unknown
33,unemployed,single,secondary,no,2066,no,yes,cellular,9,sep,305,1,749,2,failure
37,entrepreneur,single,tertiary,no,-961,no,no,cellular,13,apr,294,1,-1,0,unknown
47,management,married,unknown,no,4567,no,no,telephone,31,jul,921,4,-1,0,unknown
30,technician,single,tertiary,no,975,yes,no,unknown,26,may,603,1,-1,0,unknown
44,management,married,tertiary,no,647,no,no,unknown,16,jun,226,2,-1,0,unknown
52,entrepreneur,married,primary,no,2138,no,no,unknown,17,jun,134,1,-1,0,unknown
27,technician,single,secondary,no,1,yes,no,unknown,2,jun,261,8,-1,0,unknown
37,blue-collar,divorced,secondary,yes,-54,yes,no,cellular,10,jul,573,6,-1,0,unknown
33,blue-collar,single,secondary,no,328,yes,no,unknown,9,may,142,2,-1,0,unknown
35,housemaid,married,secondary,no,495,no,no,cellular,14,aug,414,4,-1,0,unknown
50,blue-collar,married,secondary,no,2013,no,yes,cellular,22,jul,226,1,-1,0,unknown
39,management,single,tertiary,no,3202,yes,no,cellular,14,may,14,8,-1,0,unknown
39,unemployed,single,secondary,no,2208,no,no,telephone,22,may,23,2,-1,0,unknown
50,management,married,secondary,no,0,yes,yes,cellular,7,may,55,1,-1,0,unknown
33,admin.,single,tertiary,no,2,no,no,cellular,29,jan,132,2,-1,0,unknown
32,services,single,secondary,no,-23,no,no,cellular,11,may,185,1,305,1,failure
47,services,married,secondary,no,600,yes,yes,cellular,12,may,8,8,-1,0,unknown
36,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,273,2,131,1,failure
33,management,married,tertiary,no,373,no,no,cellular,28,jan,384,1,-1,0,unknown
43,services,married,secondary,no,216,yes,yes,cellular,11,may,129,1,-1,0,unknown
51,management,married,tertiary,no,248,yes,yes,cellular,14,jul,78,3,-1,0,unknown
36,technician,married,secondary,no,-179,yes,no,cellular,17,jul,144,1,-1,0,unknown
32,services,single,secondary,no,671,yes,no,cellular,17,apr,237,2,345,3,failure
21,student,single,unknown,no,330,no,no,cellular,19,apr,232,3,364,2,failure
41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,1135,4,-1,0,unknown
27,technician,single,secondary,no,274,yes,no,cellular,16,apr,483,2,-1,0,unknown
40,services,married,secondary,no,9374,yes,no,cellular,21,nov,7,8,185,1,failure
48,blue-collar,married,primary,no,2519,no,no,telephone,22,aug,105,5,-1,0,unknown
32,self-employed,married,secondary,no,-1668,yes,yes,cellular,16,jul,166,6,-1,0,unknown
39,technician,married,secondary,no,1385,yes,yes,telephone,9,jul,446,1,-1,0,unknown
45,services,single,secondary,no,955,no,no,unknown,27,aug,3785,1,-1,0,unknown
53,technician,divorced,secondary,no,4856,yes,no,cellular,18,nov,151,1,-1,0,unknown
60,retired,divorced,primary,no,1582,no,yes,unknown,18,jun,159,1,-1,0,unknown
52,management,divorced,tertiary,no,0,no,no,cellular,4,feb,74,1,-1,0,unknown
44,blue-collar,married,secondary,no,88,yes,no,cellular,2,jul,275,1,-1,0,unknown
53,blue-collar,divorced,primary,no,1480,yes,no,cellular,20,nov,95,2,-1,0,unknown
32,technician,single,secondary,no,34,no,no,cellular,22,aug,210,2,-1,0,unknown
37,blue-collar,married,primary,no,1222,yes,no,cellular,6,may,206,1,-1,0,unknown
41,unemployed,single,tertiary,no,79,no,no,telephone,9,nov,394,1,390,2,success
54,retired,married,primary,no,309,no,no,cellular,13,aug,969,2,-1,0,unknown
56,services,married,primary,no,486,no,yes,telephone,21,jul,1877,1,-1,0,unknown
29,management,divorced,tertiary,no,559,yes,no,cellular,18,may,6,4,-1,0,unknown
32,management,single,tertiary,no,0,yes,yes,cellular,17,nov,107,2,-1,0,unknown
39,management,married,tertiary,no,2043,yes,no,unknown,17,jun,85,1,-1,0,unknown
28,admin.,single,secondary,no,775,no,no,cellular,29,jan,603,2,-1,0,unknown
39,blue-collar,married,primary,no,467,yes,no,cellular,12,may,7,5,285,30,other
56,management,divorced,tertiary,no,177,yes,no,unknown,8,may,1040,1,-1,0,unknown
37,management,single,tertiary,no,230,yes,yes,unknown,6,may,374,1,-1,0,unknown
47,technician,married,secondary,no,677,no,no,cellular,20,aug,131,8,-1,0,unknown
56,blue-collar,married,primary,no,3643,no,no,unknown,20,jun,11,3,-1,0,unknown
53,technician,single,primary,no,481,no,no,cellular,18,nov,399,1,-1,0,unknown
29,management,single,tertiary,no,4210,yes,no,cellular,18,may,119,1,-1,0,unknown
48,management,married,tertiary,no,998,yes,no,cellular,29,jan,121,3,-1,0,unknown
70,retired,divorced,secondary,no,3104,no,no,telephone,7,oct,88,1,-1,0,unknown
35,technician,divorced,secondary,no,69,yes,no,unknown,8,may,461,3,-1,0,unknown
35,technician,single,secondary,no,2144,yes,no,cellular,30,jan,146,2,262,2,failure
43,admin.,married,secondary,no,764,yes,no,cellular,2,feb,118,1,-1,0,unknown
58,management,divorced,tertiary,no,-197,yes,no,unknown,27,may,277,4,-1,0,unknown
38,services,married,secondary,no,208,yes,no,unknown,7,may,800,1,-1,0,unknown
39,blue-collar,married,primary,no,592,yes,no,unknown,2,jun,222,2,-1,0,unknown
39,management,married,tertiary,no,429,yes,no,unknown,8,may,272,4,-1,0,unknown
39,management,married,tertiary,no,225,yes,no,cellular,20,nov,554,2,-1,0,unknown
54,blue-collar,divorced,primary,no,4401,no,no,telephone,13,may,414,1,183,2,success
34,technician,married,secondary,no,294,yes,no,cellular,8,jun,301,3,-1,0,unknown
50,technician,married,unknown,no,413,yes,no,unknown,19,may,243,2,-1,0,unknown
50,management,divorced,tertiary,no,-398,yes,yes,cellular,21,jul,172,1,-1,0,unknown
55,technician,married,secondary,no,741,yes,no,unknown,15,may,973,2,-1,0,unknown
51,admin.,married,tertiary,no,26,yes,no,telephone,28,aug,51,3,-1,0,unknown
41,blue-collar,married,secondary,no,232,no,no,telephone,8,jul,104,3,-1,0,unknown
56,technician,married,secondary,no,2847,no,no,cellular,8,apr,327,1,-1,0,unknown
55,retired,married,primary,no,2325,yes,yes,telephone,8,aug,87,7,-1,0,unknown
39,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,-1,0,unknown
34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown
37,housemaid,married,tertiary,no,8,yes,no,cellular,9,jul,64,1,-1,0,unknown
38,technician,single,secondary,no,565,yes,no,cellular,30,apr,1143,1,-1,0,unknown
29,blue-collar,single,secondary,no,244,yes,no,cellular,15,may,19,2,-1,0,unknown
35,technician,single,secondary,no,-158,no,no,unknown,26,may,349,2,-1,0,unknown
46,services,divorced,secondary,no,124,yes,yes,cellular,12,may,81,4,-1,0,unknown
56,blue-collar,single,primary,no,739,yes,no,unknown,15,may,95,1,-1,0,unknown
31,technician,single,tertiary,no,2807,no,no,unknown,8,nov,154,1,-1,0,unknown
44,admin.,single,unknown,yes,-612,yes,no,cellular,31,jul,297,1,-1,0,unknown
31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,other
34,technician,single,tertiary,no,1039,no,no,cellular,11,aug,342,3,-1,0,unknown
60,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397,1,-1,0,unknown
27,technician,single,tertiary,no,393,no,no,cellular,1,apr,165,2,-1,0,unknown
63,unknown,married,secondary,no,556,no,no,cellular,9,jul,122,4,-1,0,unknown
29,services,single,secondary,no,-205,no,no,cellular,30,jan,194,1,-1,0,unknown
31,technician,married,tertiary,no,313,yes,no,cellular,27,aug,114,2,-1,0,unknown
40,admin.,divorced,secondary,no,83,yes,no,cellular,6,may,327,1,280,6,failure
39,admin.,divorced,secondary,no,952,yes,no,unknown,16,jun,62,1,-1,0,unknown
39,technician,single,secondary,no,-529,yes,no,cellular,15,may,22,8,175,5,failure
57,retired,married,secondary,no,3382,no,yes,telephone,23,jul,165,2,-1,0,unknown
52,self-employed,single,secondary,no,207,no,yes,cellular,18,nov,179,1,-1,0,unknown
58,retired,married,tertiary,no,1326,no,no,cellular,28,aug,201,1,-1,0,unknown
52,technician,married,secondary,no,0,no,no,cellular,18,aug,395,4,-1,0,unknown
36,technician,married,secondary,no,1508,no,no,cellular,29,jan,187,2,185,8,failure
26,technician,single,tertiary,no,291,no,yes,cellular,8,jul,393,1,-1,0,unknown
38,admin.,married,secondary,no,337,no,no,cellular,28,jul,624,4,-1,0,unknown
33,admin.,divorced,tertiary,no,1586,no,no,cellular,20,apr,39,4,-1,0,unknown
58,blue-collar,divorced,primary,no,8218,yes,no,cellular,19,nov,141,2,111,10,failure
31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown
49,blue-collar,married,primary,no,4,yes,yes,cellular,2,feb,161,2,-1,0,unknown
39,management,married,tertiary,no,351,yes,no,unknown,20,may,999,3,-1,0,unknown
51,blue-collar,married,secondary,no,500,no,no,cellular,14,may,471,1,-1,0,unknown
46,technician,married,secondary,no,499,yes,no,cellular,31,jul,37,10,-1,0,unknown
33,management,married,tertiary,no,641,yes,no,cellular,13,aug,347,2,-1,0,unknown
43,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,725,2,93,1,success
44,admin.,married,secondary,yes,-1249,yes,yes,unknown,19,may,83,4,-1,0,unknown
58,retired,married,secondary,no,4725,no,no,cellular,5,aug,241,1,-1,0,unknown
56,management,married,tertiary,no,982,no,no,cellular,19,aug,113,6,-1,0,unknown
29,blue-collar,married,primary,no,707,no,no,cellular,7,jul,210,1,-1,0,unknown
43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure
52,services,divorced,secondary,no,3204,no,no,cellular,19,nov,77,1,-1,0,unknown
34,blue-collar,single,secondary,no,-317,yes,no,cellular,17,apr,518,3,346,1,other
24,technician,single,secondary,no,3926,yes,no,unknown,16,may,320,2,-1,0,unknown
43,admin.,married,secondary,no,1220,yes,no,cellular,20,apr,349,2,339,1,other
33,unemployed,single,primary,no,396,no,no,cellular,22,feb,382,3,-1,0,unknown
28,technician,single,secondary,no,113,no,no,cellular,13,aug,204,3,105,1,failure
43,admin.,divorced,secondary,no,738,yes,no,cellular,21,nov,585,4,191,4,failure
28,blue-collar,single,primary,no,442,no,no,cellular,30,jan,157,2,-1,0,unknown
43,entrepreneur,married,primary,no,346,yes,no,cellular,21,nov,9,5,-1,0,unknown
50,self-employed,married,secondary,no,306,no,no,unknown,19,jun,37,1,-1,0,unknown
54,services,married,secondary,no,2719,yes,no,cellular,17,nov,166,2,171,2,failure
44,management,married,secondary,no,488,no,yes,cellular,30,jul,292,11,-1,0,unknown
51,blue-collar,divorced,primary,no,1927,no,yes,cellular,16,jul,322,4,-1,0,unknown
53,management,married,tertiary,no,811,no,no,cellular,28,jan,405,3,-1,0,unknown
29,admin.,single,tertiary,no,200,yes,no,cellular,11,may,195,1,357,1,other
28,technician,single,tertiary,no,426,no,no,cellular,18,may,11,4,355,1,other
43,admin.,married,primary,no,392,yes,yes,cellular,11,jul,87,2,-1,0,unknown
53,management,married,tertiary,yes,0,no,yes,unknown,5,jun,189,1,-1,0,unknown
32,blue-collar,married,secondary,no,-460,yes,yes,cellular,29,jan,131,2,206,6,other
38,blue-collar,married,primary,no,354,yes,no,telephone,13,may,47,1,-1,0,unknown
25,student,single,secondary,no,1116,yes,no,cellular,1,jun,119,1,20,5,failure
56,unemployed,married,secondary,no,216,no,no,unknown,19,jun,77,1,-1,0,unknown
57,retired,married,primary,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown
56,retired,married,tertiary,no,811,no,no,cellular,14,aug,148,19,-1,0,unknown
40,self-employed,single,tertiary,no,628,no,no,cellular,30,jan,90,1,-1,0,unknown
35,services,married,secondary,no,33,yes,no,cellular,22,jul,181,1,-1,0,unknown
29,blue-collar,married,secondary,no,484,yes,no,unknown,26,may,629,2,-1,0,unknown
33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,unknown
26,blue-collar,single,secondary,no,972,yes,no,unknown,20,may,177,10,-1,0,unknown
36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success
29,admin.,single,tertiary,no,14,no,no,cellular,12,jan,106,1,105,2,failure
34,technician,single,secondary,no,0,no,no,cellular,28,aug,195,6,-1,0,unknown
41,management,married,tertiary,no,217,no,no,cellular,19,nov,328,1,-1,0,unknown
62,retired,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success
31,blue-collar,married,primary,no,591,yes,no,unknown,14,may,287,3,-1,0,unknown
45,blue-collar,married,primary,no,1291,yes,no,cellular,28,aug,189,17,-1,0,unknown
53,management,married,secondary,no,478,yes,no,cellular,2,feb,66,1,264,2,failure
32,management,married,tertiary,no,376,yes,no,cellular,23,mar,248,4,-1,0,unknown
30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success
37,admin.,divorced,secondary,no,34,yes,no,unknown,9,may,144,3,-1,0,unknown
55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,918,1,-1,0,unknown
46,services,married,secondary,no,397,no,no,unknown,8,may,93,1,-1,0,unknown
34,management,married,secondary,yes,879,yes,no,cellular,17,apr,712,1,344,1,failure
33,admin.,single,secondary,no,4436,yes,no,unknown,26,may,81,6,-1,0,unknown
34,blue-collar,single,unknown,no,484,no,no,cellular,8,oct,90,1,-1,0,unknown
52,admin.,single,secondary,no,-346,yes,yes,unknown,19,may,147,3,-1,0,unknown
80,retired,married,unknown,no,355,no,no,telephone,10,aug,156,1,-1,0,unknown
29,student,married,tertiary,no,149,yes,no,unknown,26,may,367,4,-1,0,unknown
54,technician,single,tertiary,no,1433,yes,yes,unknown,18,jun,18,20,-1,0,unknown
35,blue-collar,married,secondary,no,0,yes,no,cellular,9,jul,277,1,-1,0,unknown
58,blue-collar,married,primary,no,5,no,no,unknown,8,may,177,2,-1,0,unknown
47,housemaid,married,primary,no,275,yes,no,cellular,14,may,261,3,-1,0,unknown
37,technician,married,secondary,no,5380,no,no,cellular,25,aug,123,6,-1,0,unknown
49,entrepreneur,married,secondary,no,1147,yes,yes,cellular,25,jul,96,3,-1,0,unknown
38,services,married,secondary,no,507,yes,no,unknown,8,may,95,1,-1,0,unknown
59,retired,married,tertiary,no,2194,yes,no,telephone,31,jul,16,9,-1,0,unknown
46,admin.,married,unknown,no,2115,yes,no,unknown,20,jun,10,3,-1,0,unknown
57,housemaid,married,primary,no,0,no,no,cellular,13,aug,189,2,-1,0,unknown
60,services,married,secondary,no,292,no,yes,cellular,2,feb,260,5,195,4,failure
31,technician,married,secondary,no,0,no,no,cellular,14,jul,229,3,-1,0,unknown
42,management,married,tertiary,no,-409,no,no,unknown,3,jun,290,3,-1,0,unknown
29,admin.,divorced,secondary,no,120,no,yes,cellular,3,feb,197,1,-1,0,unknown
56,services,divorced,secondary,no,141,yes,no,cellular,11,may,63,2,370,2,failure
31,management,single,tertiary,no,1858,no,no,cellular,12,aug,453,3,-1,0,unknown
47,admin.,divorced,secondary,no,-407,yes,no,unknown,27,may,46,1,-1,0,unknown
54,management,single,tertiary,no,1439,yes,no,unknown,15,may,809,3,-1,0,unknown
31,blue-collar,single,secondary,no,5607,no,no,cellular,20,nov,183,2,184,1,failure
25,blue-collar,single,primary,no,17,yes,no,unknown,13,may,97,2,-1,0,unknown
50,unemployed,married,primary,no,705,no,no,unknown,5,jun,504,1,-1,0,unknown
23,student,single,secondary,no,0,no,no,cellular,30,apr,297,1,83,6,success
41,management,married,tertiary,no,881,no,no,cellular,8,aug,75,2,-1,0,unknown
36,self-employed,married,tertiary,no,307,yes,no,cellular,14,may,341,1,330,2,other
57,retired,married,primary,no,318,no,no,cellular,22,aug,371,4,-1,0,unknown
47,technician,married,secondary,no,1059,yes,no,cellular,21,nov,58,1,127,1,failure
26,student,single,secondary,no,706,no,no,unknown,8,oct,118,1,105,2,other
51,blue-collar,married,primary,no,462,yes,no,cellular,29,aug,164,2,-1,0,unknown
28,technician,single,tertiary,no,75,yes,yes,cellular,5,may,233,2,-1,0,unknown
43,management,divorced,tertiary,no,-166,yes,yes,cellular,26,aug,176,2,-1,0,unknown
34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,unknown
46,management,married,tertiary,no,326,no,no,cellular,26,aug,182,7,-1,0,unknown
48,technician,married,primary,no,788,no,no,telephone,9,jul,36,2,-1,0,unknown
57,technician,married,tertiary,no,121,no,no,cellular,21,aug,135,2,-1,0,unknown
26,technician,single,tertiary,no,686,yes,no,unknown,30,may,98,2,-1,0,unknown
27,blue-collar,single,secondary,no,6010,yes,no,unknown,3,jun,604,1,-1,0,unknown
57,management,married,tertiary,no,113,no,no,cellular,3,feb,191,2,-1,0,unknown
49,housemaid,married,primary,no,640,no,no,telephone,13,aug,214,4,-1,0,unknown
60,technician,single,secondary,no,0,no,no,telephone,29,aug,86,2,-1,0,unknown
37,management,married,secondary,no,31,no,no,cellular,21,aug,119,4,-1,0,unknown
45,services,married,tertiary,no,4958,no,no,cellular,4,may,212,4,-1,0,unknown
48,admin.,married,secondary,no,-160,no,yes,cellular,28,jul,84,3,-1,0,unknown
59,retired,married,secondary,no,1341,no,no,cellular,27,aug,154,2,97,1,other
35,technician,married,secondary,no,3297,yes,no,cellular,29,jul,193,15,-1,0,unknown
36,admin.,married,secondary,no,542,yes,no,unknown,18,jun,604,6,-1,0,unknown
32,management,single,tertiary,no,229,yes,no,cellular,18,may,345,1,-1,0,unknown
52,services,married,primary,no,1625,no,no,cellular,8,aug,459,2,-1,0,unknown
35,management,divorced,tertiary,no,3751,yes,no,cellular,18,aug,210,2,124,2,failure
